date,signal,long_leg,short_leg,zscore,window_id,selected_pair
2009-04-23,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.060687039188099,W12,MSFT-ORCL
2009-04-24,EXIT,-,-,0.38376654247799374,W12,MSFT-ORCL
2009-06-12,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.1424629734511846,W12,MSFT-ORCL
2009-07-08,EXIT,-,-,0.49071678028145244,W12,MSFT-ORCL
2009-09-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.9696976975791327,W12,MSFT-ORCL
2009-12-14,EXIT,-,-,0.2821156036021877,W12,MSFT-ORCL
2010-01-21,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.014121824175732,W12,MSFT-ORCL
2010-04-14,EXIT,-,-,-0.31278552721542197,W12,MSFT-ORCL
2010-05-04,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0215096561148638,W12,MSFT-ORCL
2010-05-24,EXIT,-,-,0.33366185781209795,W12,MSFT-ORCL
2010-06-25,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.8697288003665227,W12,MSFT-ORCL
2010-08-16,EXIT,-,-,-0.46546615305589056,W12,MSFT-ORCL
2010-09-07,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.0221797416128107,W12,MSFT-ORCL
2010-11-01,EXIT,-,-,-0.48584818811929587,W12,MSFT-ORCL
2011-01-20,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0354314787743166,W12,MSFT-ORCL
2011-06-01,EXIT,-,-,-0.30637190894677,W12,MSFT-ORCL
2011-06-27,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.4584296879928265,W12,MSFT-ORCL
2011-09-21,EXIT,-,-,-0.15584344469690267,W12,MSFT-ORCL
2011-10-24,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.061593363980816,W12,MSFT-ORCL
2011-11-23,EXIT,-,-,-0.37104408313784204,W12,MSFT-ORCL
2011-12-16,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0934935661137724,W12,MSFT-ORCL
2012-03-20,EXIT,-,-,0.48603343042208075,W12,MSFT-ORCL
2012-03-22,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0911575512744744,W12,MSFT-ORCL
2012-04-04,EXIT,-,-,0.23543150735401214,W12,MSFT-ORCL
2012-04-23,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.034413932981758,W12,MSFT-ORCL
2012-04-30,EXIT,-,-,0.2776029113885467,W12,MSFT-ORCL
2012-05-10,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.582302814935682,W12,MSFT-ORCL
2012-05-23,EXIT,-,-,0.10187575724150073,W12,MSFT-ORCL
2012-06-29,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.6198597180230085,W12,MSFT-ORCL
2012-09-20,EXIT,-,-,-0.0275678568195685,W12,MSFT-ORCL
2012-10-01,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.098830315215587,W12,MSFT-ORCL
2012-10-09,EXIT,-,-,-0.46089903864391985,W12,MSFT-ORCL
2012-10-16,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.7336310275276916,W12,MSFT-ORCL
2012-11-02,EXIT,-,-,-0.34334108900903376,W12,MSFT-ORCL
2012-11-13,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.1461887084199667,W12,MSFT-ORCL
2013-02-11,EXIT,-,-,-0.45073150344079493,W12,MSFT-ORCL
2013-03-21,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,4.764858354375627,W12,MSFT-ORCL
2013-08-26,EXIT,-,-,0.38872771386057164,W12,MSFT-ORCL
2013-11-06,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.4745467910859285,W12,MSFT-ORCL
2013-12-18,EXIT,-,-,0.04662002936325002,W12,MSFT-ORCL
2013-12-27,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.188410597811711,W12,MSFT-ORCL
2014-01-31,EXIT,-,-,-0.08093289407627531,W12,MSFT-ORCL
2014-03-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,3.0074660621733607,W12,MSFT-ORCL
2014-04-04,EXIT,-,-,0.2941499577702331,W12,MSFT-ORCL
2014-06-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.2205209596120947,W12,MSFT-ORCL
2014-09-03,EXIT,-,-,0.4503700251600711,W12,MSFT-ORCL
2014-09-09,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0135240959586427,W12,MSFT-ORCL
2014-10-13,EXIT,-,-,0.34857192173239543,W12,MSFT-ORCL
2014-12-16,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.3073225193128324,W12,MSFT-ORCL
2015-03-09,EXIT,-,-,-0.46293204179888164,W12,MSFT-ORCL
2015-04-24,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,4.984062062169019,W12,MSFT-ORCL
2015-06-11,EXIT,-,-,0.4005696365588955,W12,MSFT-ORCL
2015-07-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.357908358511602,W12,MSFT-ORCL
2015-08-25,EXIT,-,-,0.3689789423661654,W12,MSFT-ORCL
2015-10-02,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0065769359405397,W12,MSFT-ORCL
2016-01-19,EXIT,-,-,0.43547779959319693,W12,MSFT-ORCL
2016-03-07,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.571080620510846,W12,MSFT-ORCL
2016-04-18,EXIT,-,-,-0.38740728365948834,W12,MSFT-ORCL
2016-04-22,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.3505352113937557,W12,MSFT-ORCL
2016-05-25,EXIT,-,-,-0.34393693702430134,W12,MSFT-ORCL
2016-07-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.440021062528788,W12,MSFT-ORCL
2016-11-10,EXIT,-,-,0.13913590230974263,W12,MSFT-ORCL
2016-12-16,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.3292195546581986,W12,MSFT-ORCL
2017-01-20,EXIT,-,-,0.21765311107810292,W12,MSFT-ORCL
2017-03-16,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.331438833400485,W12,MSFT-ORCL
2017-04-21,EXIT,-,-,-0.3870628381517669,W12,MSFT-ORCL
2017-06-02,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.077204303395298,W12,MSFT-ORCL
2017-06-20,EXIT,-,-,0.2691425885326998,W12,MSFT-ORCL
2017-06-22,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.094181656922337,W12,MSFT-ORCL
2017-07-31,EXIT,-,-,-0.482413760713632,W12,MSFT-ORCL
2017-09-15,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.5302501217650732,W12,MSFT-ORCL
2018-03-06,EXIT,-,-,0.20796895320840045,W12,MSFT-ORCL
2018-03-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,4.799506877663782,W12,MSFT-ORCL
2018-07-11,EXIT,-,-,0.18848792635985687,W12,MSFT-ORCL
2018-10-24,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.154350127737689,W12,MSFT-ORCL
2018-10-25,EXIT,-,-,-0.16530753908081153,W12,MSFT-ORCL
2018-10-30,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.3055420977080034,W12,MSFT-ORCL
2018-11-26,EXIT,-,-,-0.3509605709163999,W12,MSFT-ORCL
2019-01-29,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.076061832075232,W12,MSFT-ORCL
2019-02-26,EXIT,-,-,-0.40404427254436776,W12,MSFT-ORCL
2019-04-25,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.4455560631050823,W12,MSFT-ORCL
2019-06-25,EXIT,-,-,0.40343530738341316,W12,MSFT-ORCL
2019-08-09,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0360968680265965,W12,MSFT-ORCL
2019-09-10,EXIT,-,-,-0.08395662012782125,W12,MSFT-ORCL
2019-12-03,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.181156310436005,W12,MSFT-ORCL
2020-02-27,EXIT,-,-,0.3568612693389955,W12,MSFT-ORCL
2020-06-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.3745388125186797,W12,MSFT-ORCL
2020-07-23,EXIT,-,-,0.46471394619085715,W12,MSFT-ORCL
2020-08-03,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.16754525770924,W12,MSFT-ORCL
2020-09-09,EXIT,-,-,-0.3893852557305732,W12,MSFT-ORCL
2020-09-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.685451656086349,W12,MSFT-ORCL
2020-10-12,EXIT,-,-,-0.4405045897864659,W12,MSFT-ORCL
2020-12-18,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.255298106104711,W12,MSFT-ORCL
2021-01-20,EXIT,-,-,0.24615499287686624,W12,MSFT-ORCL
2021-03-08,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.45851451535521,W12,MSFT-ORCL
2021-03-11,EXIT,-,-,-0.32447964307602745,W12,MSFT-ORCL
2021-10-11,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.009438370574484,W12,MSFT-ORCL
2021-12-10,EXIT,-,-,-0.2861223673480253,W12,MSFT-ORCL
2022-04-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.260265852112433,W12,MSFT-ORCL
2022-05-06,EXIT,-,-,0.4989010774728798,W12,MSFT-ORCL
2022-06-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.877337725679689,W12,MSFT-ORCL
2022-06-17,EXIT,-,-,-0.472510290706047,W12,MSFT-ORCL
2022-07-21,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0856347765774736,W12,MSFT-ORCL
2022-08-03,EXIT,-,-,-0.37220381748036774,W12,MSFT-ORCL
2022-09-02,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.165534554509995,W12,MSFT-ORCL
2022-09-16,EXIT,-,-,-0.45422206123872466,W12,MSFT-ORCL
2022-09-28,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.1431498702194705,W12,MSFT-ORCL
2022-10-10,EXIT,-,-,0.46946429389876354,W12,MSFT-ORCL
2022-10-21,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.4850315323240384,W12,MSFT-ORCL
2022-12-13,EXIT,-,-,-0.2880366887985689,W12,MSFT-ORCL
2023-01-05,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.329221663531817,W12,MSFT-ORCL
2023-02-02,EXIT,-,-,0.198539199292345,W12,MSFT-ORCL
2023-03-15,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.2422464949513383,W12,MSFT-ORCL
2023-04-05,EXIT,-,-,0.4198179438379013,W12,MSFT-ORCL
2023-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.9897882097153903,W12,MSFT-ORCL
2023-07-06,EXIT,-,-,-0.47563566431952087,W12,MSFT-ORCL
2023-09-06,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.026840846625327,W12,MSFT-ORCL
2023-09-20,EXIT,-,-,-0.00832594335629783,W12,MSFT-ORCL
2023-10-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.4207427156603263,W12,MSFT-ORCL
2024-02-01,EXIT,-,-,0.2601086017935986,W12,MSFT-ORCL
2024-03-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-4.6915471421986705,W12,MSFT-ORCL
2024-04-09,EXIT,-,-,-0.47682143626444123,W12,MSFT-ORCL
2024-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-4.133520808335963,W12,MSFT-ORCL
2024-12-02,EXIT,-,-,-0.26786099461522217,W12,MSFT-ORCL
2024-12-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.209938873396794,W12,MSFT-ORCL
2025-01-21,EXIT,-,-,0.24924281747675467,W12,MSFT-ORCL
2025-04-08,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0639699548031585,W12,MSFT-ORCL
2025-05-13,EXIT,-,-,0.4748374739540176,W12,MSFT-ORCL
2025-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.420992485588952,W12,MSFT-ORCL
2025-08-19,EXIT,-,-,-0.4315815278752796,W12,MSFT-ORCL
2025-09-10,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-5.657114742049495,W12,MSFT-ORCL
2025-10-20,EXIT,-,-,-0.27772157029187977,W12,MSFT-ORCL
2026-01-28,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0185863250030174,W12,MSFT-ORCL
2026-02-13,EXIT,-,-,0.15430348743605604,W12,MSFT-ORCL
2026-04-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.1668909804114307,W12,MSFT-ORCL
2026-04-28,EXIT,-,-,0.057599029181630276,W12,MSFT-ORCL
2026-05-04,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.37306512370266,W12,MSFT-ORCL
2009-04-23,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0606870391881342,W13,MSFT-ORCL
2009-04-24,EXIT,-,-,0.3837665424780003,W13,MSFT-ORCL
2009-06-12,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.142462973451224,W13,MSFT-ORCL
2009-07-08,EXIT,-,-,0.4907167802814571,W13,MSFT-ORCL
2009-09-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.969697697579253,W13,MSFT-ORCL
2009-12-14,EXIT,-,-,0.2821156036021883,W13,MSFT-ORCL
2010-01-21,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.014121824175737,W13,MSFT-ORCL
2010-04-14,EXIT,-,-,-0.31278552721542513,W13,MSFT-ORCL
2010-05-04,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.021509656114909,W13,MSFT-ORCL
2010-05-24,EXIT,-,-,0.3336618578121022,W13,MSFT-ORCL
2010-06-25,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.8697288003665444,W13,MSFT-ORCL
2010-08-16,EXIT,-,-,-0.4654661530558918,W13,MSFT-ORCL
2010-09-07,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.0221797416128307,W13,MSFT-ORCL
2010-11-01,EXIT,-,-,-0.4858481881192962,W13,MSFT-ORCL
2011-01-20,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0354314787743424,W13,MSFT-ORCL
2011-06-01,EXIT,-,-,-0.3063719089467708,W13,MSFT-ORCL
2011-06-27,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.458429687992841,W13,MSFT-ORCL
2011-09-21,EXIT,-,-,-0.1558434446969028,W13,MSFT-ORCL
2011-10-24,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0615933639808204,W13,MSFT-ORCL
2011-11-23,EXIT,-,-,-0.3710440831378426,W13,MSFT-ORCL
2011-12-16,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0934935661137826,W13,MSFT-ORCL
2012-03-20,EXIT,-,-,0.48603343042208286,W13,MSFT-ORCL
2012-03-22,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0911575512744838,W13,MSFT-ORCL
2012-04-04,EXIT,-,-,0.2354315073540131,W13,MSFT-ORCL
2012-04-23,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0344139329817734,W13,MSFT-ORCL
2012-04-30,EXIT,-,-,0.2776029113885495,W13,MSFT-ORCL
2012-05-10,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.582302814935715,W13,MSFT-ORCL
2012-05-23,EXIT,-,-,0.10187575724150147,W13,MSFT-ORCL
2012-06-29,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.6198597180230285,W13,MSFT-ORCL
2012-09-20,EXIT,-,-,-0.027567856819568633,W13,MSFT-ORCL
2012-10-01,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.098830315215612,W13,MSFT-ORCL
2012-10-09,EXIT,-,-,-0.46089903864392856,W13,MSFT-ORCL
2012-10-16,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.7336310275277507,W13,MSFT-ORCL
2012-11-02,EXIT,-,-,-0.3433410890090373,W13,MSFT-ORCL
2012-11-13,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.146188708419988,W13,MSFT-ORCL
2013-02-11,EXIT,-,-,-0.45073150344079554,W13,MSFT-ORCL
2013-03-21,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,4.764858354375666,W13,MSFT-ORCL
2013-08-26,EXIT,-,-,0.3887277138605721,W13,MSFT-ORCL
2013-11-06,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.4745467910859347,W13,MSFT-ORCL
2013-12-18,EXIT,-,-,0.04662002936325016,W13,MSFT-ORCL
2013-12-27,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.1884105978117185,W13,MSFT-ORCL
2014-01-31,EXIT,-,-,-0.0809328940762754,W13,MSFT-ORCL
2014-03-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,3.00746606217338,W13,MSFT-ORCL
2014-04-04,EXIT,-,-,0.2941499577702342,W13,MSFT-ORCL
2014-06-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.220520959612116,W13,MSFT-ORCL
2014-09-03,EXIT,-,-,0.450370025160072,W13,MSFT-ORCL
2014-09-09,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.013524095958648,W13,MSFT-ORCL
2014-10-13,EXIT,-,-,0.34857192173239615,W13,MSFT-ORCL
2014-12-16,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.307322519312848,W13,MSFT-ORCL
2015-03-09,EXIT,-,-,-0.4629320417988823,W13,MSFT-ORCL
2015-04-24,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,4.984062062169049,W13,MSFT-ORCL
2015-06-11,EXIT,-,-,0.40056963655889594,W13,MSFT-ORCL
2015-07-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.3579083585116156,W13,MSFT-ORCL
2015-08-25,EXIT,-,-,0.36897894236616613,W13,MSFT-ORCL
2015-10-02,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.006576935940551,W13,MSFT-ORCL
2016-01-19,EXIT,-,-,0.4354777995931977,W13,MSFT-ORCL
2016-03-07,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.5710806205108545,W13,MSFT-ORCL
2016-04-18,EXIT,-,-,-0.38740728365948934,W13,MSFT-ORCL
2016-04-22,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.3505352113937628,W13,MSFT-ORCL
2016-05-25,EXIT,-,-,-0.3439369370243025,W13,MSFT-ORCL
2016-07-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.4400210625288086,W13,MSFT-ORCL
2016-11-10,EXIT,-,-,0.13913590230974296,W13,MSFT-ORCL
2016-12-16,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.329219554658216,W13,MSFT-ORCL
2017-01-20,EXIT,-,-,0.21765311107810378,W13,MSFT-ORCL
2017-03-16,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.3314388334004987,W13,MSFT-ORCL
2017-04-21,EXIT,-,-,-0.3870628381517682,W13,MSFT-ORCL
2017-06-02,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0772043033953116,W13,MSFT-ORCL
2017-06-20,EXIT,-,-,0.2691425885327014,W13,MSFT-ORCL
2017-06-22,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.0941816569223537,W13,MSFT-ORCL
2017-07-31,EXIT,-,-,-0.4824137607136328,W13,MSFT-ORCL
2017-09-15,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.530250121765086,W13,MSFT-ORCL
2018-03-06,EXIT,-,-,0.2079689532084017,W13,MSFT-ORCL
2018-03-20,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,4.7995068776638385,W13,MSFT-ORCL
2018-07-11,EXIT,-,-,0.1884879263598574,W13,MSFT-ORCL
2018-10-24,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.1543501277377217,W13,MSFT-ORCL
2018-10-25,EXIT,-,-,-0.16530753908081408,W13,MSFT-ORCL
2018-10-30,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-3.3055420977080447,W13,MSFT-ORCL
2018-11-26,EXIT,-,-,-0.3509605709164017,W13,MSFT-ORCL
2019-01-29,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.076061832075241,W13,MSFT-ORCL
2019-02-26,EXIT,-,-,-0.40404427254436875,W13,MSFT-ORCL
2019-04-25,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.4455560631050908,W13,MSFT-ORCL
2019-06-25,EXIT,-,-,0.4034353073834141,W13,MSFT-ORCL
2019-08-09,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.0360968680266063,W13,MSFT-ORCL
2019-09-10,EXIT,-,-,-0.0839566201278214,W13,MSFT-ORCL
2019-12-03,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.1811563104360165,W13,MSFT-ORCL
2020-02-27,EXIT,-,-,0.35686126933899576,W13,MSFT-ORCL
2020-06-17,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.3745388125186833,W13,MSFT-ORCL
2020-07-23,EXIT,-,-,0.46471394619085865,W13,MSFT-ORCL
2020-08-03,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.1675452577092473,W13,MSFT-ORCL
2020-09-09,EXIT,-,-,-0.3893852557305751,W13,MSFT-ORCL
2020-09-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.68545165608636,W13,MSFT-ORCL
2020-10-12,EXIT,-,-,-0.44050458978646656,W13,MSFT-ORCL
2020-12-18,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.2552981061047186,W13,MSFT-ORCL
2021-01-20,EXIT,-,-,0.24615499287686676,W13,MSFT-ORCL
2021-03-08,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.4585145153552133,W13,MSFT-ORCL
2021-03-11,EXIT,-,-,-0.3244796430760278,W13,MSFT-ORCL
2021-10-11,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.009438370574491,W13,MSFT-ORCL
2021-12-10,EXIT,-,-,-0.2861223673480256,W13,MSFT-ORCL
2022-04-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.2602658521124455,W13,MSFT-ORCL
2022-05-06,EXIT,-,-,0.4989010774728821,W13,MSFT-ORCL
2022-06-14,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.8773377256797077,W13,MSFT-ORCL
2022-06-17,EXIT,-,-,-0.4725102907060499,W13,MSFT-ORCL
2022-07-21,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0856347765774887,W13,MSFT-ORCL
2022-08-03,EXIT,-,-,-0.37220381748036957,W13,MSFT-ORCL
2022-09-02,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.1655345545100055,W13,MSFT-ORCL
2022-09-16,EXIT,-,-,-0.45422206123872655,W13,MSFT-ORCL
2022-09-28,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.1431498702194802,W13,MSFT-ORCL
2022-10-10,EXIT,-,-,0.4694642938987652,W13,MSFT-ORCL
2022-10-21,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.485031532324047,W13,MSFT-ORCL
2022-12-13,EXIT,-,-,-0.28803668879856903,W13,MSFT-ORCL
2023-01-05,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.3292216635318193,W13,MSFT-ORCL
2023-02-02,EXIT,-,-,0.1985391992923452,W13,MSFT-ORCL
2023-03-15,ENTRY_SHORT_A_LONG_B,ORCL,MSFT,2.242246494951342,W13,MSFT-ORCL
2023-04-05,EXIT,-,-,0.4198179438379017,W13,MSFT-ORCL
2023-06-12,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.9897882097154036,W13,MSFT-ORCL
2023-07-06,EXIT,-,-,-0.4756356643195216,W13,MSFT-ORCL
2023-09-06,ENTRY_LONG_A_SHORT_B,MSFT,ORCL,-2.0268408466253365,W13,MSFT-ORCL
